Product ID,Order created,Rental start,Rental end,Vendor ID,Customer ID
100001103,2011-04-19 12:03:12.8600000,2011-04-22 22:00:00.0000000,2011-04-23 21:59:59.0000000,39,28681
100001103,2011-04-18 12:30:24.9570000,2011-04-17 22:00:00.0000000,2011-04-18 21:59:59.0000000,39,174619
100001103,2011-04-18 09:41:04.9100000,2011-04-22 22:00:00.0000000,2011-04-23 21:59:59.0000000,39,78312
100001103,2011-04-15 08:33:03.8770000,2011-04-14 22:00:00.0000000,2011-04-15 21:59:59.0000000,39,78657
100001103,2011-04-14 14:17:16.5000000,2011-04-13 22:00:00.0000000,2011-04-14 21:59:59.0000000,39,29091
100001103,2011-04-01 13:37:30.3200000,2011-03-31 22:00:00.0000000,2011-04-01 21:59:59.0000000,39,195355
100001103,2010-05-12 06:42:10.8270000,2010-05-11 22:00:00.0000000,2010-05-12 21:59:59.0000000,39,182550
100001103,2011-03-28 08:17:09.0530000,2011-03-27 22:00:00.0000000,2011-03-28 21:59:59.0000000,39,28671
100001103,2010-05-15 07:56:35.9170000,2010-05-14 22:00:00.0000000,2010-05-15 21:59:59.0000000,39,84052
100001103,2010-05-15 08:01:20.4130000,2010-05-14 22:00:00.0000000,2010-05-15 21:59:59.0000000,39,28049
100001103,2010-05-17 09:50:35.2130000,2010-05-16 22:00:00.0000000,2010-05-18 21:59:59.0000000,39,114474
100001103,2010-05-14 07:25:05.0300000,2010-05-13 22:00:00.0000000,2010-05-14 21:59:59.0000000,39,79308
100001103,2010-05-14 07:40:07.1830000,2010-05-13 22:00:00.0000000,2010-05-14 21:59:59.0000000,39,193137
100001103,2010-05-14 08:23:24.0570000,2010-05-13 22:00:00.0000000,2010-05-14 21:59:59.0000000,39,84052
100001103,2010-05-08 06:47:33.5500000,2010-05-07 22:00:00.0000000,2010-05-08 21:59:59.0000000,39,78684
100001103,2010-05-03 06:45:04.8300000,2010-05-02 22:00:00.0000000,2010-05-03 21:59:59.0000000,39,28623
100001103,2010-05-04 13:25:37.3370000,2010-05-03 22:00:00.0000000,2010-05-04 21:59:59.0000000,39,192741
100001103,2009-04-07 06:21:46.8900000,2009-04-08 22:00:00.0000000,2009-04-10 21:59:59.0000000,39,179196
100001103,2009-04-07 06:36:19.2030000,2009-04-06 22:00:00.0000000,2009-04-07 21:59:59.0000000,79,97627
100001103,2009-04-07 07:52:26.1100000,2009-04-06 22:00:00.0000000,2009-04-07 21:59:59.0000000,39,28137
100001103,2009-04-07 13:25:58.4230000,2009-04-14 22:00:00.0000000,2009-04-15 21:59:59.0000000,79,179238
100001103,2009-04-07 14:25:30.7500000,2009-04-10 22:00:00.0000000,2009-04-11 21:59:59.0000000,39,28122
100001103,2009-04-07 07:59:29.9530000,2009-04-07 22:00:00.0000000,2009-04-08 21:59:59.0000000,39,179206
100001103,2009-04-11 08:05:01.0470000,2009-04-11 22:00:00.0000000,2009-04-12 21:59:59.0000000,39,179373
100001103,2009-04-11 08:20:12.4230000,2009-04-12 22:00:00.0000000,2009-04-13 21:59:59.0000000,79,179379
100001103,2009-04-11 08:29:57.3600000,2009-04-10 22:00:00.0000000,2009-04-11 21:59:59.0000000,39,164963
100001103,2009-04-08 13:10:41.7500000,2009-04-08 22:00:00.0000000,2009-04-09 21:59:59.0000000,79,179325
100001103,2009-04-08 14:33:23.4370000,2009-04-08 22:00:00.0000000,2009-04-09 21:59:59.0000000,39,179332
100001103,2009-04-08 14:48:20.7500000,2009-04-09 22:00:00.0000000,2009-04-10 21:59:59.0000000,39,179334
100001103,2009-04-08 10:08:50.2030000,2009-04-07 22:00:00.0000000,2009-04-08 21:59:59.0000000,39,179296
100001103,2009-04-08 06:50:29.6870000,2009-04-07 22:00:00.0000000,2009-04-08 21:59:59.0000000,79,179267
100001103,2009-04-08 07:20:32.4370000,2009-04-08 22:00:00.0000000,2009-04-09 21:59:59.0000000,39,28731
100001103,2009-04-16 08:29:35.9830000,2009-04-24 22:00:00.0000000,2009-04-26 21:59:59.0000000,39,179597
100001103,2009-04-16 12:41:12.0770000,2009-04-16 22:00:00.0000000,2009-04-17 21:59:59.0000000,79,179624
100001103,2009-04-16 12:59:51.4530000,2009-04-19 22:00:00.0000000,2009-04-20 21:59:59.0000000,39,28604
100001103,2009-04-17 09:40:23.6730000,2009-04-18 22:00:00.0000000,2009-04-19 21:59:59.0000000,79,97677
100001103,2009-04-17 13:29:48.8430000,2009-04-17 22:00:00.0000000,2009-04-18 21:59:59.0000000,39,179691
100001103,2009-04-15 14:26:58.4700000,2009-04-18 22:00:00.0000000,2009-04-19 21:59:59.0000000,79,163385
100001103,2009-04-15 17:34:37.5770000,2009-04-16 22:00:00.0000000,2009-04-17 21:59:59.0000000,39,158713
100001103,2009-04-16 05:27:00.5630000,2009-04-15 22:00:00.0000000,2009-04-16 21:59:59.0000000,79,101477
100001103,2009-04-08 11:47:08.7330000,2009-04-10 22:00:00.0000000,2009-04-11 21:59:59.0000000,39,179308
100001103,2009-04-14 13:47:19.9700000,2009-04-17 22:00:00.0000000,2009-04-18 21:59:59.0000000,39,179455
100001103,2009-04-14 08:13:00.8770000,2009-04-14 22:00:00.0000000,2009-04-15 21:59:59.0000000,39,78599
100001103,2009-04-11 15:49:24.1730000,2009-04-10 22:00:00.0000000,2009-04-11 21:59:59.0000000,79,98275
100001103,2009-04-12 16:17:32.6270000,2009-04-11 22:00:00.0000000,2009-04-12 21:59:59.0000000,39,179403
100001103,2010-03-23 15:01:40.3230000,2010-03-27 23:00:00.0000000,2010-03-28 21:59:59.0000000,39,159201
100001103,2010-03-24 08:21:28.5270000,2010-03-23 23:00:00.0000000,2010-03-24 22:59:59.0000000,39,110025
100001103,2010-03-22 13:15:47.5600000,2010-03-22 23:00:00.0000000,2010-03-23 22:59:59.0000000,39,37219
100001103,2010-03-23 07:23:23.5730000,2010-03-22 23:00:00.0000000,2010-03-23 22:59:59.0000000,39,28536
100001103,2010-03-25 10:39:53.9970000,2010-03-27 23:00:00.0000000,2010-03-28 21:59:59.0000000,39,28621
100001103,2010-03-25 06:33:31.9300000,2010-03-24 23:00:00.0000000,2010-03-25 22:59:59.0000000,39,28708
100001103,2010-03-25 06:39:11.7070000,2010-03-25 23:00:00.0000000,2010-03-26 22:59:59.0000000,39,28723
100001103,2010-03-26 12:31:43.3370000,2010-04-04 22:00:00.0000000,2010-04-05 21:59:59.0000000,39,162696
100001103,2010-03-27 09:17:57.2300000,2010-03-26 23:00:00.0000000,2010-03-27 22:59:59.0000000,39,99377
100001103,2010-03-22 09:58:05.2430000,2010-03-30 22:00:00.0000000,2010-03-31 21:59:59.0000000,39,27973
100001103,2009-10-23 13:48:15.8830000,2009-10-22 22:00:00.0000000,2009-10-23 21:59:59.0000000,39,173368
100001103,2009-05-23 08:50:33.4370000,2009-05-22 22:00:00.0000000,2009-05-23 21:59:59.0000000,39,119212
100001103,2009-05-07 12:24:29.7500000,2009-05-09 22:00:00.0000000,2009-05-10 21:59:59.0000000,79,180615
100001103,2009-05-07 15:31:47.8130000,2009-05-07 22:00:00.0000000,2009-05-08 21:59:59.0000000,79,180629
100001103,2009-05-09 08:01:25.0300000,2009-05-08 22:00:00.0000000,2009-05-09 21:59:59.0000000,39,78684
100001103,2009-05-20 13:08:51.7030000,2009-05-19 22:00:00.0000000,2009-05-20 21:59:59.0000000,79,99298
100001103,2009-05-12 08:01:41.4830000,2009-05-11 22:00:00.0000000,2009-05-12 21:59:59.0000000,39,28306
100001103,2009-05-12 08:55:58.7970000,2009-05-12 22:00:00.0000000,2009-05-13 21:59:59.0000000,79,173221
100001103,2009-04-27 12:10:05.0930000,2009-04-26 22:00:00.0000000,2009-04-27 21:59:59.0000000,39,83898
100001103,2009-04-30 12:09:05.5170000,2009-05-08 22:00:00.0000000,2009-05-09 21:59:59.0000000,79,109272
100001103,2009-04-21 11:39:04.7200000,2009-04-20 22:00:00.0000000,2009-04-21 21:59:59.0000000,39,110259
100001103,2009-04-22 06:47:54.6270000,2009-04-21 22:00:00.0000000,2009-04-22 21:59:59.0000000,39,179884
100001103,2009-04-20 07:46:44.0470000,2009-04-19 22:00:00.0000000,2009-04-20 21:59:59.0000000,39,179750
100001103,2009-04-18 09:25:35.5630000,2009-04-17 22:00:00.0000000,2009-04-18 21:59:59.0000000,39,179728
100001103,2009-04-18 09:39:43.0000000,2009-04-17 22:00:00.0000000,2009-04-18 21:59:59.0000000,39,29265
100001103,2009-04-20 10:15:16.3430000,2009-04-19 22:00:00.0000000,2009-04-20 21:59:59.0000000,39,170067
100001103,2009-04-23 11:43:13.3900000,2009-04-22 22:00:00.0000000,2009-04-23 21:59:59.0000000,39,77692
100001103,2009-04-23 12:05:24.7970000,2009-04-24 22:00:00.0000000,2009-04-25 21:59:59.0000000,79,179973
100001103,2009-04-23 13:23:24.5930000,2009-04-22 22:00:00.0000000,2009-04-23 21:59:59.0000000,79,179002
100001103,2009-04-25 08:20:59.5300000,2009-04-24 22:00:00.0000000,2009-04-25 21:59:59.0000000,39,158735
100001103,2009-04-06 08:34:36.9230000,2009-04-07 22:00:00.0000000,2009-04-08 21:59:59.0000000,39,109544
100001103,2009-04-06 09:02:57.2500000,2009-04-06 22:00:00.0000000,2009-04-07 21:59:59.0000000,39,179135
100001103,2009-04-06 09:38:51.1270000,2009-04-05 22:00:00.0000000,2009-04-06 21:59:59.0000000,79,179142
100001103,2009-04-06 07:17:35.0470000,2009-04-05 22:00:00.0000000,2009-04-08 21:59:59.0000000,39,115645
100001103,2009-04-06 06:20:37.2670000,2009-04-05 22:00:00.0000000,2009-04-06 21:59:59.0000000,39,99430
100001103,2009-04-06 06:06:27.9070000,2009-04-05 22:00:00.0000000,2009-04-06 21:59:59.0000000,39,178024
100001103,2009-04-04 10:04:49.5000000,2009-04-03 22:00:00.0000000,2009-04-04 21:59:59.0000000,79,179081
100001103,2009-04-03 09:02:14.5930000,2009-04-02 22:00:00.0000000,2009-04-03 21:59:59.0000000,39,178988
100001103,2009-04-02 15:00:42.8600000,2009-04-02 22:00:00.0000000,2009-04-03 21:59:59.0000000,39,178938
100001103,2009-04-03 06:21:00.8900000,2009-04-07 22:00:00.0000000,2009-04-08 21:59:59.0000000,39,100598
100001103,2009-04-03 07:58:11.5470000,2009-04-02 22:00:00.0000000,2009-04-03 21:59:59.0000000,39,28545
100001103,2009-04-04 08:39:37.4530000,2009-04-04 22:00:00.0000000,2009-04-05 21:59:59.0000000,39,161296
100001103,2009-04-04 06:03:27.2800000,2009-04-03 22:00:00.0000000,2009-04-04 21:59:59.0000000,79,97959
100001103,2009-04-04 07:36:47.8130000,2009-04-07 22:00:00.0000000,2009-04-08 21:59:59.0000000,79,168356
100001103,2009-03-30 12:51:35.9700000,2009-03-30 22:00:00.0000000,2009-03-31 21:59:59.0000000,39,29133
100001103,2009-03-31 06:14:55.2800000,2009-03-31 22:00:00.0000000,2009-04-01 21:59:59.0000000,39,178211
100001103,2009-03-31 07:04:02.5170000,2009-03-31 22:00:00.0000000,2009-04-01 21:59:59.0000000,79,178763
100001103,2009-04-02 14:32:48.8900000,2009-04-03 22:00:00.0000000,2009-04-04 21:59:59.0000000,39,51453
100001103,2009-04-02 12:36:59.2330000,2009-04-05 22:00:00.0000000,2009-04-06 21:59:59.0000000,79,158997
100001103,2009-04-02 12:47:23.2970000,2009-04-13 22:00:00.0000000,2009-04-14 21:59:59.0000000,39,122298
100001103,2009-04-02 12:57:27.2670000,2009-04-03 22:00:00.0000000,2009-04-04 21:59:59.0000000,79,178929
100001103,2009-04-01 07:03:36.7670000,2009-03-31 22:00:00.0000000,2009-04-01 21:59:59.0000000,79,178836
100001103,2009-04-02 05:43:59.3270000,2009-04-03 22:00:00.0000000,2009-04-04 21:59:59.0000000,39,102276
100001103,2009-04-02 07:48:51.1100000,2009-04-01 22:00:00.0000000,2009-04-02 21:59:59.0000000,39,178902
100001103,2009-03-31 11:43:21.3900000,2009-03-31 22:00:00.0000000,2009-04-01 21:59:59.0000000,79,178792
100001103,2009-03-31 12:20:52.1100000,2009-03-30 22:00:00.0000000,2009-03-31 21:59:59.0000000,79,178794
100001103,2009-04-01 08:29:50.9530000,2009-03-31 22:00:00.0000000,2009-04-01 21:59:59.0000000,39,178846
100001103,2009-04-01 10:17:28.7500000,2009-04-03 22:00:00.0000000,2009-04-04 21:59:59.0000000,39,28266
100001103,2009-03-13 08:32:46.2970000,2009-03-12 23:00:00.0000000,2009-03-13 22:59:59.0000000,39,85522
100001103,2009-03-16 08:59:04.4530000,2009-03-18 23:00:00.0000000,2009-03-19 22:59:59.0000000,79,102614
100001103,2009-03-17 12:19:55.5300000,2009-03-19 23:00:00.0000000,2009-03-20 22:59:59.0000000,39,178123
100001103,2009-03-20 08:04:33.0000000,2009-03-19 23:00:00.0000000,2009-03-20 22:59:59.0000000,39,123325
100001103,2009-03-21 08:17:46.1270000,2009-03-20 23:00:00.0000000,2009-03-21 22:59:59.0000000,39,28620
100001103,2009-03-21 08:37:26.9370000,2009-03-20 23:00:00.0000000,2009-03-21 22:59:59.0000000,39,178405
100001103,2009-03-18 10:25:48.1100000,2009-03-20 23:00:00.0000000,2009-03-21 22:59:59.0000000,39,178165
100001103,2009-03-21 09:34:25.7500000,2009-03-20 23:00:00.0000000,2009-03-21 22:59:59.0000000,39,27891
100001103,2009-03-21 11:18:45.8130000,2009-03-20 23:00:00.0000000,2009-03-21 22:59:59.0000000,39,178417
100001103,2009-03-21 08:51:49.0470000,2009-03-20 23:00:00.0000000,2009-03-21 22:59:59.0000000,79,119306
100001103,2009-03-21 08:53:36.8430000,2009-03-20 23:00:00.0000000,2009-03-21 22:59:59.0000000,79,159933
100001103,2009-03-25 09:13:56.2500000,2009-03-26 23:00:00.0000000,2009-03-27 22:59:59.0000000,39,122856
100001103,2008-06-03 12:26:53.6400000,2008-06-02 22:00:00.0000000,2008-06-03 21:59:59.0000000,79,164758
100001103,2008-06-06 08:25:45.4530000,2008-06-05 22:00:00.0000000,2008-06-06 21:59:59.0000000,79,101784
100001103,2008-07-12 08:10:01.2330000,2008-07-11 22:00:00.0000000,2008-07-12 21:59:59.0000000,39,167747
100001103,2008-08-14 09:22:23.0300000,2008-08-13 22:00:00.0000000,2008-08-14 21:59:59.0000000,76,169547
100001103,2007-08-30 07:25:32.5930000,2007-08-29 22:00:00.0000000,2007-08-30 21:59:59.0000000,39,28909
100001103,2008-03-19 11:56:22.7970000,2008-03-18 23:00:00.0000000,2008-03-19 22:59:59.0000000,39,29110
100001103,2008-04-01 13:19:42.9830000,2008-03-31 22:00:00.0000000,2008-04-01 21:59:59.0000000,79,123005
100001103,2008-04-03 13:11:44.3270000,2008-04-02 22:00:00.0000000,2008-04-03 21:59:59.0000000,79,98348
100001103,2008-04-04 06:24:55.0770000,2008-04-03 22:00:00.0000000,2008-04-04 21:59:59.0000000,79,123245
100001103,2008-04-04 08:35:28.1870000,2008-04-03 22:00:00.0000000,2008-04-04 21:59:59.0000000,39,28546
100001103,2007-05-05 07:14:20.7200000,2007-05-04 22:00:00.0000000,2007-05-05 21:59:59.0000000,39,102276
100001103,2007-05-05 07:40:50.9230000,2007-05-04 22:00:00.0000000,2007-05-05 21:59:59.0000000,39,96076
100001103,2007-05-09 09:58:29.6870000,2007-05-08 22:00:00.0000000,2007-05-09 21:59:59.0000000,39,83898
100001103,2007-05-18 15:58:52.5300000,2007-05-16 22:00:00.0000000,2007-05-17 21:59:59.0000000,39,103663
100001103,2007-04-21 07:06:36.7670000,2007-04-20 22:00:00.0000000,2007-04-21 21:59:59.0000000,79,99663
100001103,2007-04-21 07:50:30.4230000,2007-04-20 22:00:00.0000000,2007-04-21 21:59:59.0000000,39,101112
100001103,2007-04-25 12:14:03.2200000,2007-04-24 22:00:00.0000000,2007-04-25 21:59:59.0000000,79,101426
100001103,2007-05-01 05:24:32.0300000,2007-04-30 22:00:00.0000000,2007-05-01 21:59:59.0000000,39,29133
100001103,2007-05-01 08:12:39.7800000,2007-05-03 22:00:00.0000000,2007-05-04 21:59:59.0000000,79,101946
100001103,2007-04-27 06:07:23.2970000,2007-04-26 22:00:00.0000000,2007-04-27 21:59:59.0000000,79,101581
100001103,2007-04-27 14:25:34.0470000,2007-05-03 22:00:00.0000000,2007-05-04 21:59:59.0000000,79,101699
100001103,2007-04-02 13:12:55.9700000,2007-04-04 22:00:00.0000000,2007-04-05 21:59:59.0000000,79,97629
100001103,2007-03-31 08:25:21.1100000,2007-04-02 22:00:00.0000000,2007-04-03 21:59:59.0000000,39,28641
100001103,2007-04-02 07:34:41.3430000,2007-04-01 22:00:00.0000000,2007-04-02 21:59:59.0000000,39,85439
100001103,2007-04-02 07:40:50.6270000,2007-04-01 22:00:00.0000000,2007-04-02 21:59:59.0000000,39,28731
100001103,2007-04-07 08:12:44.7670000,2007-04-06 22:00:00.0000000,2007-04-07 21:59:59.0000000,79,98286
100001103,2007-04-03 10:52:47.0000000,2007-04-02 22:00:00.0000000,2007-04-03 21:59:59.0000000,39,28620
100001103,2007-04-04 08:16:57.3600000,2007-04-03 22:00:00.0000000,2007-04-04 21:59:59.0000000,39,28394
100001103,2007-04-04 12:13:56.5630000,2007-04-03 22:00:00.0000000,2007-04-04 21:59:59.0000000,79,99835
100001103,2007-04-04 12:20:08.3600000,2007-04-05 22:00:00.0000000,2007-04-06 21:59:59.0000000,79,99836
100001103,2007-04-14 17:41:45.9830000,2007-04-14 22:00:00.0000000,2007-04-15 21:59:59.0000000,39,100598
100001103,2007-04-13 07:47:43.8270000,2007-04-12 22:00:00.0000000,2007-04-13 21:59:59.0000000,79,100396
100001103,2007-04-11 08:43:00.2200000,2007-04-11 22:00:00.0000000,2007-04-12 21:59:59.0000000,39,78599
100001103,2007-04-13 13:25:47.6870000,2007-04-12 22:00:00.0000000,2007-04-13 21:59:59.0000000,79,100482
100001103,2007-04-13 13:51:56.1270000,2007-04-13 22:00:00.0000000,2007-04-14 21:59:59.0000000,39,100486
100001103,2008-04-17 06:39:51.0630000,2008-04-16 22:00:00.0000000,2008-04-17 21:59:59.0000000,79,99648
100001103,2008-04-16 08:28:39.7500000,2008-04-15 22:00:00.0000000,2008-04-16 21:59:59.0000000,39,159507
100001103,2008-04-16 06:44:06.1400000,2008-04-18 22:00:00.0000000,2008-04-19 21:59:59.0000000,79,101699
100001103,2008-04-14 07:54:12.6570000,2008-04-16 22:00:00.0000000,2008-04-17 21:59:59.0000000,76,159181
100001103,2008-04-12 09:14:02.6570000,2008-04-18 22:00:00.0000000,2008-04-19 21:59:59.0000000,79,115168
100001103,2008-04-14 11:54:24.9370000,2008-04-18 22:00:00.0000000,2008-04-19 21:59:59.0000000,39,159233
100001103,2008-04-19 07:13:04.9370000,2008-04-18 22:00:00.0000000,2008-04-19 21:59:59.0000000,79,99835
100001103,2008-04-17 07:56:24.5470000,2008-04-18 22:00:00.0000000,2008-04-19 21:59:59.0000000,39,77924
100001103,2008-04-14 08:59:27.1730000,2008-04-13 22:00:00.0000000,2008-04-14 21:59:59.0000000,39,159201
100001103,2008-04-19 16:27:41.2800000,2008-04-18 22:00:00.0000000,2008-04-19 21:59:59.0000000,79,159842
100001103,2008-04-19 08:12:53.0470000,2008-04-19 22:00:00.0000000,2008-04-20 21:59:59.0000000,79,159786
100001103,2008-04-21 11:22:58.5470000,2008-04-22 22:00:00.0000000,2008-04-23 21:59:59.0000000,79,159896
100001103,2008-04-21 12:27:05.5630000,2008-04-22 22:00:00.0000000,2008-04-23 21:59:59.0000000,76,159911
100001103,2008-04-21 12:34:15.3130000,2008-04-20 22:00:00.0000000,2008-04-21 21:59:59.0000000,76,159913
100001103,2008-04-21 12:39:07.9530000,2008-04-21 22:00:00.0000000,2008-04-22 21:59:59.0000000,76,159916
100001103,2008-04-21 12:44:15.7670000,2008-04-21 22:00:00.0000000,2008-04-22 21:59:59.0000000,76,92838
100001103,2008-04-22 06:12:16.4830000,2008-04-22 22:00:00.0000000,2008-04-23 21:59:59.0000000,39,159962
100001103,2008-04-11 10:51:34.4830000,2008-04-18 22:00:00.0000000,2008-04-19 21:59:59.0000000,39,159013
100001103,2008-04-11 07:03:38.7500000,2008-04-10 22:00:00.0000000,2008-04-11 21:59:59.0000000,76,158977
100001103,2008-04-11 08:30:41.1400000,2008-04-11 22:00:00.0000000,2008-04-12 21:59:59.0000000,39,158991
100001103,2008-04-11 08:42:17.5630000,2008-04-10 22:00:00.0000000,2008-04-11 21:59:59.0000000,79,158996
100001103,2008-04-11 08:43:41.0630000,2008-04-10 22:00:00.0000000,2008-04-11 21:59:59.0000000,79,158997
100001103,2008-04-10 08:17:38.0000000,2008-04-09 22:00:00.0000000,2008-04-10 21:59:59.0000000,39,28325
100001103,2008-04-10 09:07:53.9700000,2008-04-10 22:00:00.0000000,2008-04-11 21:59:59.0000000,39,158893
100001103,2008-04-10 09:45:00.1730000,2008-04-09 22:00:00.0000000,2008-04-10 21:59:59.0000000,39,85105
100001103,2008-04-10 07:12:47.8900000,2008-04-09 22:00:00.0000000,2008-04-10 21:59:59.0000000,39,28604
100001103,2008-04-07 10:51:25.8270000,2008-04-06 22:00:00.0000000,2008-04-07 21:59:59.0000000,39,158471
100001103,2008-04-05 08:49:53.6270000,2008-04-04 22:00:00.0000000,2008-04-05 21:59:59.0000000,39,29091
100001103,2008-04-04 13:28:31.5470000,2008-04-04 22:00:00.0000000,2008-04-05 21:59:59.0000000,39,113584
100001103,2008-04-05 07:19:33.7800000,2008-04-05 22:00:00.0000000,2008-04-06 21:59:59.0000000,39,123325
100001103,2008-04-08 06:26:25.7800000,2008-04-07 22:00:00.0000000,2008-04-08 21:59:59.0000000,76,91475
100001103,2008-04-08 05:17:56.2200000,2008-04-09 22:00:00.0000000,2008-04-10 21:59:59.0000000,39,158564
100001103,2008-04-09 05:28:32.2500000,2008-04-08 22:00:00.0000000,2008-04-09 21:59:59.0000000,39,28620
100001103,2008-04-09 06:49:15.8900000,2008-04-08 22:00:00.0000000,2008-04-09 21:59:59.0000000,79,158752
100001103,2008-04-09 07:16:49.1100000,2008-04-08 22:00:00.0000000,2008-04-09 21:59:59.0000000,39,28621
100001103,2008-05-17 07:30:43.8770000,2008-05-16 22:00:00.0000000,2008-05-17 21:59:59.0000000,79,162869
100001103,2008-05-16 14:08:40.1100000,2008-05-16 22:00:00.0000000,2008-05-17 21:59:59.0000000,39,90847
100001103,2008-05-15 14:04:57.8130000,2008-05-16 22:00:00.0000000,2008-05-17 21:59:59.0000000,39,162696
100001103,2008-05-10 07:41:05.2970000,2008-05-09 22:00:00.0000000,2008-05-10 21:59:59.0000000,39,161890
100001103,2008-05-09 15:23:23.6570000,2008-05-11 22:00:00.0000000,2008-05-12 21:59:59.0000000,79,161962
100001103,2008-05-09 10:56:31.0630000,2008-05-08 22:00:00.0000000,2008-05-09 21:59:59.0000000,79,161916
100001103,2008-05-02 11:34:00.9700000,2008-05-02 22:00:00.0000000,2008-05-03 21:59:59.0000000,79,161200
100001103,2008-05-02 08:24:35.6270000,2008-05-01 22:00:00.0000000,2008-05-02 21:59:59.0000000,39,161144
100001103,2008-05-06 09:37:34.5930000,2008-05-05 22:00:00.0000000,2008-05-06 21:59:59.0000000,79,161523
100001103,2008-05-07 07:32:52.6100000,2008-05-07 22:00:00.0000000,2008-05-08 21:59:59.0000000,79,161523
100001103,2008-05-07 09:40:36.7030000,2008-05-09 22:00:00.0000000,2008-05-10 21:59:59.0000000,79,161657
100001103,2008-04-25 13:31:59.5470000,2008-04-25 22:00:00.0000000,2008-04-26 21:59:59.0000000,39,160500
100001103,2008-04-24 06:02:56.3430000,2008-04-23 22:00:00.0000000,2008-04-24 21:59:59.0000000,79,160231
100001103,2008-04-23 09:10:55.6730000,2008-04-24 22:00:00.0000000,2008-04-25 21:59:59.0000000,76,160115
100001103,2008-04-23 11:47:27.0930000,2008-04-25 22:00:00.0000000,2008-04-26 21:59:59.0000000,76,102956
100001103,2008-04-21 14:16:58.5470000,2008-04-21 22:00:00.0000000,2008-04-22 21:59:59.0000000,79,159933
100001103,2008-04-22 07:46:45.7500000,2008-04-21 22:00:00.0000000,2008-04-22 21:59:59.0000000,39,28834
100001103,2008-04-28 09:24:30.1100000,2008-04-27 22:00:00.0000000,2008-04-28 21:59:59.0000000,79,160641
100001103,2008-04-28 07:13:10.1400000,2008-04-27 22:00:00.0000000,2008-04-28 21:59:59.0000000,79,98221
100001103,2008-04-26 09:21:33.0170000,2008-04-25 22:00:00.0000000,2008-04-26 21:59:59.0000000,39,105506
100001103,2008-04-29 07:35:38.8430000,2008-04-28 22:00:00.0000000,2008-04-29 21:59:59.0000000,39,29159
100001103,2008-04-28 14:14:06.4700000,2008-04-25 22:00:00.0000000,2008-04-28 21:59:59.0000000,76,160700
100001103,2008-04-29 05:35:01.7500000,2008-04-29 22:00:00.0000000,2008-04-30 21:59:59.0000000,39,160749
100001103,2008-04-30 07:13:50.7970000,2008-04-29 22:00:00.0000000,2008-04-30 21:59:59.0000000,79,98041
100001103,2008-04-30 07:47:43.2200000,2008-05-04 22:00:00.0000000,2008-05-05 21:59:59.0000000,79,97959
100001103,2006-04-25 06:35:48.3900000,2006-04-24 22:00:00.0000000,2006-04-25 21:59:59.0000000,39,29016
100001103,2006-04-25 07:30:02.0000000,2006-04-27 22:00:00.0000000,2006-04-28 21:59:59.0000000,39,79187
100001103,2006-04-26 05:17:57.0470000,2006-04-25 22:00:00.0000000,2006-04-26 21:59:59.0000000,39,28723
100001103,2006-04-26 06:19:58.1100000,2006-04-28 22:00:00.0000000,2006-04-29 21:59:59.0000000,39,79291
100001103,2006-04-27 07:14:23.7970000,2006-04-26 22:00:00.0000000,2006-04-27 21:59:59.0000000,39,28968
100001103,2006-04-27 07:24:44.7330000,2006-04-30 22:00:00.0000000,2006-05-01 21:59:59.0000000,39,79399
100001103,2006-04-27 14:18:09.8600000,2006-04-26 22:00:00.0000000,2006-04-27 21:59:59.0000000,39,28577
100001103,2006-04-28 06:18:02.2200000,2006-04-27 22:00:00.0000000,2006-04-28 21:59:59.0000000,39,78706
100001103,2006-05-04 10:28:37.3130000,2006-05-03 22:00:00.0000000,2006-05-04 21:59:59.0000000,39,28681
100001103,2006-05-03 11:28:19.5930000,2006-05-02 22:00:00.0000000,2006-05-03 21:59:59.0000000,39,80005
100001103,2006-04-29 10:39:48.9230000,2006-04-28 22:00:00.0000000,2006-04-29 21:59:59.0000000,39,52197
100001103,2006-05-01 07:25:07.2200000,2006-05-04 22:00:00.0000000,2006-05-05 21:59:59.0000000,39,79730
100001103,2006-05-01 07:55:59.7030000,2006-04-30 22:00:00.0000000,2006-05-01 21:59:59.0000000,39,79741
100001103,2006-04-22 15:43:39.0000000,2006-04-21 22:00:00.0000000,2006-04-22 21:59:59.0000000,39,27973
100001103,2006-04-22 07:59:43.5170000,2006-04-21 22:00:00.0000000,2006-04-22 21:59:59.0000000,39,78312
100001103,2006-04-24 05:16:03.2200000,2006-04-23 22:00:00.0000000,2006-04-24 21:59:59.0000000,39,79029
100001103,2006-04-21 13:43:32.5930000,2006-04-21 22:00:00.0000000,2006-04-22 21:59:59.0000000,39,78903
100001103,2006-04-20 14:10:57.0170000,2006-04-19 22:00:00.0000000,2006-04-20 21:59:59.0000000,39,78802
100001103,2006-04-20 11:46:54.1100000,2006-04-23 22:00:00.0000000,2006-04-24 21:59:59.0000000,39,35144
100001103,2006-04-19 06:15:27.6570000,2006-04-18 22:00:00.0000000,2006-04-19 21:59:59.0000000,39,78603
100001103,2006-04-18 13:26:35.5170000,2006-04-19 22:00:00.0000000,2006-04-20 21:59:59.0000000,39,27880
100001103,2006-04-18 13:43:58.9830000,2006-04-17 22:00:00.0000000,2006-04-18 21:59:59.0000000,39,76863
